date,product,category,quantity,unit_price,revenue
2024-03-02,Desk Lamp,Furniture,3,150.6,451.81
2024-03-02,Desk Lamp,Electronics,3,342.18,1026.54
2024-03-02,USB Hub,Furniture,1,192.97,192.97
2024-03-02,Monitor 4K,Electronics,3,1140.86,3422.57
2024-03-02,Laptop Pro,Accessories,3,1165.43,3496.3
2024-03-02,Monitor 4K,Accessories,1,288.66,288.66
2024-03-02,Standing Desk,Accessories,5,775.48,3877.39
2024-03-02,Standing Desk,Furniture,5,1036.89,5184.44
2024-03-02,Monitor 4K,Furniture,1,149.0,149.0
2024-03-02,Desk Lamp,Electronics,2,944.88,1889.76
2024-03-02,Headset Wireless,Electronics,4,881.69,3526.78
2024-03-02,Monitor 4K,Electronics,3,134.0,402.0
2024-03-02,Standing Desk,Electronics,5,574.9,2874.48
2024-03-02,Keyboard Mechanical,Accessories,4,1021.24,4084.95
2024-03-02,Office Chair,Furniture,3,656.98,1970.95
2024-03-02,Standing Desk,Accessories,1,37.01,37.01
2024-03-02,Keyboard Mechanical,Electronics,4,179.44,717.75
2024-03-02,Desk Lamp,Accessories,4,250.83,1003.33
2024-03-02,Webcam HD,Accessories,5,60.52,302.58
2024-03-02,Headset Wireless,Furniture,1,615.62,615.62
2024-03-02,Monitor 4K,Accessories,2,236.79,473.57
2024-03-02,Monitor 4K,Accessories,5,123.63,618.17
2024-03-02,Laptop Pro,Furniture,1,349.71,349.71
2024-03-02,Keyboard Mechanical,Accessories,4,48.51,194.02
2024-03-03,Monitor 4K,Furniture,3,1108.75,3326.25
2024-03-03,Monitor 4K,Furniture,4,983.97,3935.87
2024-03-03,Laptop Pro,Accessories,2,347.49,694.98
2024-03-03,Office Chair,Furniture,2,882.92,1765.84
2024-03-03,Wireless Mouse,Electronics,5,987.88,4939.38
2024-03-03,Webcam HD,Electronics,2,445.33,890.66
2024-03-03,Wireless Mouse,Furniture,4,186.05,744.18
2024-03-03,USB Hub,Accessories,4,951.5,3806.01
2024-03-03,USB Hub,Accessories,5,987.71,4938.54
2024-03-03,Keyboard Mechanical,Accessories,2,1073.76,2147.52
2024-03-03,Standing Desk,Furniture,1,1197.57,1197.57
2024-03-03,USB Hub,Accessories,3,293.56,880.67
2024-03-03,Laptop Pro,Furniture,4,228.47,913.87
2024-03-03,Webcam HD,Accessories,5,387.79,1938.95
2024-03-03,USB Hub,Accessories,2,317.18,634.36
2024-03-03,Desk Lamp,Furniture,2,180.72,361.43
2024-03-03,Keyboard Mechanical,Accessories,3,396.69,1190.08
2024-03-03,Desk Lamp,Furniture,4,123.96,495.85
2024-03-03,Desk Lamp,Furniture,1,230.19,230.19
2024-03-03,Laptop Pro,Furniture,2,744.16,1488.33
2024-03-03,Webcam HD,Electronics,5,1034.83,5174.15
2024-03-04,Laptop Pro,Furniture,2,1101.53,2203.07
2024-03-04,Office Chair,Furniture,2,661.28,1322.56
2024-03-04,Wireless Mouse,Accessories,1,767.42,767.42
2024-03-04,Laptop Pro,Electronics,2,155.6,311.2
2024-03-04,Laptop Pro,Electronics,4,370.35,1481.41
2024-03-04,Desk Lamp,Electronics,4,767.74,3070.95
2024-03-04,Office Chair,Accessories,2,946.01,1892.01
2024-03-04,Wireless Mouse,Accessories,5,884.07,4420.37
2024-03-04,Wireless Mouse,Electronics,1,916.42,916.42
2024-03-04,Wireless Mouse,Accessories,4,189.0,756.0
2024-03-04,Laptop Pro,Furniture,5,1133.79,5668.97
2024-03-04,Headset Wireless,Accessories,5,86.16,430.82
2024-03-04,Headset Wireless,Accessories,3,1089.48,3268.44
2024-03-04,Headset Wireless,Accessories,2,119.55,239.1
2024-03-04,Keyboard Mechanical,Furniture,5,718.72,3593.59
2024-03-04,Desk Lamp,Accessories,1,544.51,544.51
2024-03-04,Wireless Mouse,Accessories,4,363.04,1452.15
2024-03-04,Laptop Pro,Accessories,2,800.59,1601.18
2024-03-04,Standing Desk,Electronics,5,1089.77,5448.85
2024-03-04,Standing Desk,Furniture,1,462.86,462.86
2024-03-04,Laptop Pro,Furniture,1,538.23,538.23
2024-03-04,Wireless Mouse,Accessories,3,553.01,1659.02
2024-03-04,Standing Desk,Furniture,3,1022.49,3067.47
2024-03-04,Webcam HD,Accessories,4,1194.39,4777.58
2024-03-04,USB Hub,Electronics,1,515.51,515.51
2024-03-04,Standing Desk,Accessories,5,368.16,1840.78
2024-03-04,Office Chair,Furniture,3,106.42,319.27
2024-03-04,Office Chair,Furniture,5,633.37,3166.84
2024-03-04,Office Chair,Furniture,4,299.13,1196.51
2024-03-04,Keyboard Mechanical,Furniture,5,402.2,2010.98
2024-03-04,USB Hub,Electronics,1,249.69,249.69
2024-03-05,Headset Wireless,Furniture,2,852.97,1705.95
2024-03-05,Office Chair,Accessories,3,727.78,2183.35
2024-03-05,USB Hub,Accessories,5,386.35,1931.74
2024-03-05,Monitor 4K,Electronics,3,787.93,2363.78
2024-03-05,Laptop Pro,Furniture,4,891.06,3564.24
2024-03-05,USB Hub,Furniture,3,453.51,1360.53
2024-03-05,Wireless Mouse,Electronics,4,841.88,3367.53
2024-03-05,Headset Wireless,Furniture,4,140.52,562.08
2024-03-05,Standing Desk,Electronics,2,356.05,712.1
2024-03-05,Monitor 4K,Electronics,5,768.09,3840.45
2024-03-05,Webcam HD,Electronics,1,624.9,624.9
2024-03-05,USB Hub,Accessories,1,650.78,650.78
2024-03-05,Webcam HD,Electronics,2,55.23,110.46
2024-03-05,Wireless Mouse,Electronics,2,1076.57,2153.14
2024-03-05,Monitor 4K,Furniture,3,516.0,1547.99
2024-03-05,Laptop Pro,Furniture,2,804.24,1608.48
2024-03-05,Webcam HD,Furniture,4,748.06,2992.26
2024-03-05,Webcam HD,Electronics,3,712.77,2138.32
2024-03-05,Laptop Pro,Electronics,4,781.97,3127.87
2024-03-05,Standing Desk,Electronics,1,139.91,139.91
2024-03-05,USB Hub,Furniture,2,870.51,1741.02
2024-03-05,USB Hub,Accessories,2,80.55,161.1
2024-03-05,USB Hub,Furniture,2,598.98,1197.95
2024-03-06,Monitor 4K,Electronics,1,1165.1,1165.1
2024-03-06,Headset Wireless,Furniture,5,937.42,4687.11
2024-03-06,Keyboard Mechanical,Furniture,5,752.4,3761.98
2024-03-06,Keyboard Mechanical,Furniture,2,721.78,1443.57
2024-03-06,Standing Desk,Electronics,3,414.19,1242.58
2024-03-06,Standing Desk,Furniture,2,1148.02,2296.04
2024-03-06,Webcam HD,Furniture,2,44.01,88.02
2024-03-06,Wireless Mouse,Accessories,4,289.3,1157.19
2024-03-06,Desk Lamp,Electronics,3,551.38,1654.15
2024-03-06,Webcam HD,Electronics,5,87.92,439.59
2024-03-06,USB Hub,Electronics,4,1042.86,4171.45
2024-03-06,Wireless Mouse,Accessories,3,1151.48,3454.44
2024-03-06,Laptop Pro,Furniture,1,964.65,964.65
2024-03-06,Monitor 4K,Accessories,3,1187.92,3563.76
2024-03-06,Laptop Pro,Electronics,4,849.52,3398.07
2024-03-06,Laptop Pro,Electronics,4,485.27,1941.09
2024-03-06,Webcam HD,Electronics,1,339.76,339.76
2024-03-06,Wireless Mouse,Accessories,2,945.31,1890.63
2024-03-06,Monitor 4K,Electronics,3,647.41,1942.24
2024-03-06,USB Hub,Electronics,3,82.08,246.24
2024-03-06,Desk Lamp,Accessories,1,953.71,953.71
2024-03-06,Wireless Mouse,Electronics,4,688.05,2752.19
2024-03-06,USB Hub,Electronics,1,124.63,124.63
2024-03-06,Desk Lamp,Furniture,3,959.39,2878.18
2024-03-06,Headset Wireless,Furniture,4,247.72,990.86
2024-03-06,Laptop Pro,Accessories,5,172.52,862.6
2024-03-07,USB Hub,Furniture,5,405.28,2026.4
2024-03-07,USB Hub,Electronics,5,523.5,2617.49
2024-03-07,Monitor 4K,Furniture,1,1167.52,1167.52
2024-03-07,Laptop Pro,Electronics,1,467.61,467.61
2024-03-07,USB Hub,Electronics,4,1178.28,4713.12
2024-03-07,Wireless Mouse,Furniture,3,577.57,1732.71
2024-03-07,Desk Lamp,Electronics,1,887.32,887.32
2024-03-07,Headset Wireless,Electronics,4,1171.19,4684.77
2024-03-07,Keyboard Mechanical,Furniture,5,398.73,1993.65
2024-03-07,Desk Lamp,Furniture,5,559.52,2797.59
2024-03-07,Headset Wireless,Accessories,1,74.45,74.45
2024-03-07,Standing Desk,Electronics,3,802.9,2408.71
2024-03-07,USB Hub,Furniture,1,480.66,480.66
2024-03-07,Wireless Mouse,Accessories,3,1186.91,3560.72
2024-03-07,USB Hub,Furniture,4,868.66,3474.63
2024-03-07,Desk Lamp,Accessories,3,1013.15,3039.45
2024-03-07,Keyboard Mechanical,Furniture,1,199.89,199.89
2024-03-07,Desk Lamp,Electronics,4,562.51,2250.04
2024-03-07,Headset Wireless,Electronics,2,1111.74,2223.49
2024-03-07,Webcam HD,Electronics,2,810.17,1620.35
2024-03-07,Monitor 4K,Furniture,3,1029.11,3087.32
2024-03-07,Desk Lamp,Furniture,3,211.0,633.01
2024-03-07,Laptop Pro,Electronics,3,1179.25,3537.76
2024-03-07,Office Chair,Electronics,3,561.46,1684.39
2024-03-07,Wireless Mouse,Electronics,3,840.36,2521.09
2024-03-07,USB Hub,Electronics,5,539.48,2697.39
2024-03-08,Desk Lamp,Furniture,5,696.83,3484.15
2024-03-08,USB Hub,Accessories,5,670.06,3350.29
2024-03-08,Monitor 4K,Furniture,4,270.84,1083.37
2024-03-08,Office Chair,Furniture,5,561.12,2805.6
2024-03-08,Desk Lamp,Accessories,5,589.86,2949.32
2024-03-08,Wireless Mouse,Accessories,4,391.88,1567.51
2024-03-08,USB Hub,Furniture,5,718.42,3592.11
2024-03-08,Laptop Pro,Accessories,3,239.17,717.52
2024-03-08,Webcam HD,Furniture,3,455.92,1367.77
2024-03-08,USB Hub,Accessories,1,761.86,761.86
2024-03-08,Headset Wireless,Electronics,5,298.48,1492.38
2024-03-08,Webcam HD,Furniture,5,262.56,1312.78
2024-03-08,Keyboard Mechanical,Electronics,3,255.87,767.62
2024-03-08,USB Hub,Accessories,5,741.3,3706.5
2024-03-08,Desk Lamp,Electronics,4,186.15,744.59
2024-03-08,Desk Lamp,Electronics,4,1078.54,4314.15
2024-03-08,Standing Desk,Electronics,1,609.96,609.96
2024-03-08,Standing Desk,Accessories,4,222.73,890.91
2024-03-08,Keyboard Mechanical,Furniture,5,412.13,2060.66
2024-03-09,Standing Desk,Electronics,3,805.18,2415.55
2024-03-09,Wireless Mouse,Furniture,5,248.98,1244.89
2024-03-09,Desk Lamp,Accessories,3,799.52,2398.57
2024-03-09,Laptop Pro,Accessories,2,95.05,190.11
2024-03-09,Headset Wireless,Electronics,3,1060.74,3182.23
2024-03-09,USB Hub,Furniture,2,798.4,1596.8
2024-03-09,Wireless Mouse,Accessories,4,1001.32,4005.27
2024-03-09,Wireless Mouse,Accessories,4,407.18,1628.7
2024-03-09,Webcam HD,Electronics,1,298.26,298.26
2024-03-09,Desk Lamp,Electronics,4,898.63,3594.5
2024-03-09,Monitor 4K,Accessories,3,724.89,2174.68
2024-03-09,Headset Wireless,Accessories,2,1139.25,2278.51
2024-03-09,Monitor 4K,Accessories,4,892.62,3570.49
2024-03-09,Laptop Pro,Accessories,2,235.29,470.57
2024-03-09,Standing Desk,Furniture,3,656.99,1970.97
2024-03-09,USB Hub,Electronics,3,313.38,940.15
2024-03-09,Headset Wireless,Furniture,3,1102.1,3306.29
2024-03-09,Laptop Pro,Furniture,1,453.94,453.94
2024-03-09,Keyboard Mechanical,Accessories,2,219.29,438.59
2024-03-09,Webcam HD,Furniture,4,779.61,3118.46
2024-03-09,Laptop Pro,Furniture,1,643.88,643.88
2024-03-09,Keyboard Mechanical,Electronics,3,811.83,2435.48
2024-03-09,Webcam HD,Furniture,3,1067.47,3202.41
2024-03-09,Laptop Pro,Accessories,3,533.79,1601.37
2024-03-09,Monitor 4K,Electronics,1,655.15,655.15
2024-03-09,Webcam HD,Furniture,3,253.27,759.82
2024-03-09,Wireless Mouse,Electronics,1,592.22,592.22
2024-03-09,Standing Desk,Electronics,5,115.41,577.06
2024-03-09,Headset Wireless,Furniture,2,130.28,260.56
2024-03-09,Keyboard Mechanical,Furniture,5,486.07,2430.36
2024-03-09,Office Chair,Electronics,4,445.65,1782.61
2024-03-09,Keyboard Mechanical,Electronics,2,705.15,1410.31
2024-03-09,Webcam HD,Furniture,5,678.93,3394.63
2024-03-09,Laptop Pro,Electronics,5,298.34,1491.7
2024-03-09,Webcam HD,Accessories,2,826.78,1653.57
2024-03-09,Monitor 4K,Accessories,1,500.27,500.27
2024-03-09,Keyboard Mechanical,Electronics,3,680.74,2042.22
2024-03-09,Monitor 4K,Accessories,3,1052.53,3157.6
2024-03-09,Desk Lamp,Electronics,3,731.48,2194.43
2024-03-10,Monitor 4K,Furniture,5,1051.8,5259.01
2024-03-10,Webcam HD,Electronics,3,1076.56,3229.67
2024-03-10,Wireless Mouse,Accessories,2,681.67,1363.34
2024-03-10,Laptop Pro,Furniture,3,743.39,2230.16
2024-03-10,Monitor 4K,Electronics,3,697.68,2093.05
2024-03-10,Laptop Pro,Furniture,1,1082.74,1082.74
2024-03-10,USB Hub,Accessories,3,179.64,538.92
2024-03-10,Desk Lamp,Accessories,3,328.55,985.65
2024-03-10,Headset Wireless,Accessories,4,259.32,1037.29
2024-03-10,Webcam HD,Electronics,2,873.49,1746.98
2024-03-10,Headset Wireless,Accessories,5,839.79,4198.93
2024-03-10,Headset Wireless,Electronics,5,1104.8,5523.99
2024-03-10,USB Hub,Furniture,3,216.5,649.49
2024-03-10,Desk Lamp,Furniture,2,396.72,793.44
2024-03-10,Wireless Mouse,Furniture,1,514.83,514.83
2024-03-10,Monitor 4K,Electronics,5,590.0,2950.0
2024-03-10,Laptop Pro,Furniture,4,1016.07,4064.26
2024-03-10,Desk Lamp,Electronics,1,290.54,290.54
2024-03-10,Monitor 4K,Electronics,4,391.56,1566.23
2024-03-10,Headset Wireless,Furniture,1,678.77,678.77
2024-03-10,Standing Desk,Accessories,2,1059.36,2118.72
2024-03-10,Headset Wireless,Accessories,5,218.35,1091.75
2024-03-10,Headset Wireless,Electronics,2,1124.75,2249.5
2024-03-10,Wireless Mouse,Furniture,5,52.34,261.7
2024-03-10,Standing Desk,Furniture,2,190.48,380.96
2024-03-10,Desk Lamp,Accessories,5,1155.89,5779.45
2024-03-10,Webcam HD,Accessories,3,554.63,1663.88
2024-03-10,Standing Desk,Accessories,3,1195.09,3585.27
2024-03-10,Standing Desk,Furniture,2,637.79,1275.58
2024-03-10,Laptop Pro,Electronics,5,282.94,1414.69
2024-03-10,Webcam HD,Accessories,4,59.16,236.65
2024-03-10,Monitor 4K,Electronics,4,958.74,3834.98
2024-03-10,Headset Wireless,Electronics,3,898.62,2695.87
2024-03-10,Keyboard Mechanical,Accessories,4,1080.57,4322.29
2024-03-10,Office Chair,Accessories,1,900.01,900.01
2024-03-10,Headset Wireless,Accessories,3,247.27,741.82
2024-03-10,Laptop Pro,Electronics,4,730.84,2923.34
2024-03-11,Desk Lamp,Electronics,1,982.24,982.24
2024-03-11,Keyboard Mechanical,Furniture,2,1022.77,2045.55
2024-03-11,Desk Lamp,Furniture,4,987.85,3951.39
2024-03-11,USB Hub,Furniture,1,1141.78,1141.78
2024-03-11,Keyboard Mechanical,Furniture,5,703.88,3519.41
2024-03-11,USB Hub,Furniture,3,198.4,595.21
2024-03-11,Headset Wireless,Accessories,5,633.48,3167.38
2024-03-11,Webcam HD,Accessories,4,154.0,615.99
2024-03-11,Keyboard Mechanical,Accessories,1,533.83,533.83
2024-03-11,Standing Desk,Accessories,4,320.04,1280.18
2024-03-11,Webcam HD,Furniture,3,354.81,1064.43
2024-03-11,Office Chair,Furniture,4,249.27,997.1
2024-03-11,Keyboard Mechanical,Electronics,2,910.62,1821.25
2024-03-11,Desk Lamp,Accessories,1,325.75,325.75
2024-03-11,Standing Desk,Furniture,1,74.83,74.83
2024-03-11,Keyboard Mechanical,Electronics,1,354.5,354.5
2024-03-11,Laptop Pro,Furniture,5,116.48,582.42
2024-03-11,USB Hub,Furniture,4,807.43,3229.73
2024-03-11,Office Chair,Furniture,1,367.19,367.19
2024-03-11,Headset Wireless,Electronics,4,649.48,2597.93
2024-03-11,Laptop Pro,Electronics,1,483.21,483.21
2024-03-11,Wireless Mouse,Electronics,2,1154.68,2309.37
2024-03-11,Office Chair,Accessories,5,270.41,1352.04
2024-03-11,Office Chair,Accessories,3,703.29,2109.88
2024-03-11,Desk Lamp,Electronics,5,960.39,4801.96
2024-03-11,Standing Desk,Electronics,2,1148.23,2296.47
2024-03-11,USB Hub,Electronics,4,619.16,2476.64
2024-03-11,Headset Wireless,Accessories,2,275.35,550.7
2024-03-11,Wireless Mouse,Accessories,2,1076.32,2152.64
2024-03-11,Office Chair,Accessories,1,964.82,964.82
2024-03-11,Wireless Mouse,Electronics,2,60.78,121.56
2024-03-11,Desk Lamp,Furniture,4,1151.03,4604.13
2024-03-11,Office Chair,Furniture,4,837.96,3351.83
2024-03-11,Laptop Pro,Furniture,3,777.83,2333.48
2024-03-11,Desk Lamp,Accessories,3,344.24,1032.72
2024-03-11,Webcam HD,Accessories,2,816.48,1632.95
2024-03-11,USB Hub,Electronics,4,446.61,1786.44
2024-03-11,Monitor 4K,Accessories,1,960.24,960.24
2024-03-11,Webcam HD,Furniture,3,733.27,2199.81
2024-03-11,Keyboard Mechanical,Electronics,3,149.76,449.29
2024-03-11,Wireless Mouse,Electronics,5,720.94,3604.69
2024-03-12,Monitor 4K,Accessories,1,957.2,957.2
2024-03-12,Laptop Pro,Furniture,2,29.42,58.84
2024-03-12,Headset Wireless,Electronics,1,131.4,131.4
2024-03-12,USB Hub,Accessories,3,302.53,907.59
2024-03-12,Wireless Mouse,Accessories,3,1015.95,3047.84
2024-03-12,Desk Lamp,Accessories,4,625.75,2503.01
2024-03-12,Office Chair,Accessories,2,429.3,858.6
2024-03-12,USB Hub,Electronics,1,723.58,723.58
2024-03-12,Office Chair,Electronics,2,1189.23,2378.46
2024-03-12,Wireless Mouse,Furniture,1,685.27,685.27
2024-03-12,USB Hub,Furniture,5,41.88,209.38
2024-03-12,Webcam HD,Furniture,1,242.53,242.53
2024-03-12,Standing Desk,Furniture,4,927.52,3710.08
2024-03-12,Desk Lamp,Accessories,4,539.72,2158.88
2024-03-12,Laptop Pro,Furniture,4,802.33,3209.33
2024-03-12,Wireless Mouse,Electronics,1,652.21,652.21
2024-03-12,Standing Desk,Accessories,5,425.6,2127.98
2024-03-12,Desk Lamp,Electronics,2,999.46,1998.92
2024-03-12,Headset Wireless,Electronics,5,508.93,2544.65
2024-03-12,Webcam HD,Furniture,2,264.75,529.5
2024-03-12,Webcam HD,Furniture,2,179.72,359.44
2024-03-12,Desk Lamp,Electronics,2,182.54,365.08
2024-03-12,Headset Wireless,Furniture,1,584.74,584.74
2024-03-12,Webcam HD,Accessories,1,708.09,708.09
2024-03-12,USB Hub,Furniture,1,951.86,951.86
2024-03-12,Webcam HD,Furniture,5,1138.76,5693.81
2024-03-12,Office Chair,Accessories,1,1138.0,1138.0
2024-03-12,Keyboard Mechanical,Furniture,1,1114.08,1114.08
2024-03-12,Standing Desk,Accessories,2,332.65,665.3
2024-03-13,Keyboard Mechanical,Electronics,4,510.52,2042.08
2024-03-13,Laptop Pro,Electronics,5,145.74,728.69
2024-03-13,Desk Lamp,Furniture,5,629.41,3147.06
2024-03-13,Standing Desk,Accessories,1,476.39,476.39
2024-03-13,Wireless Mouse,Electronics,5,1040.55,5202.76
2024-03-13,Headset Wireless,Accessories,5,806.35,4031.77
2024-03-13,Wireless Mouse,Furniture,5,377.05,1885.27
2024-03-13,USB Hub,Furniture,4,29.35,117.4
2024-03-13,USB Hub,Accessories,1,223.55,223.55
2024-03-13,Monitor 4K,Accessories,1,341.71,341.71
2024-03-13,Keyboard Mechanical,Furniture,4,1030.05,4120.2
2024-03-13,Monitor 4K,Furniture,5,651.93,3259.64
2024-03-13,Monitor 4K,Electronics,4,55.12,220.5
2024-03-13,Office Chair,Electronics,4,348.84,1395.34
2024-03-13,Webcam HD,Furniture,5,315.32,1576.61
2024-03-13,Headset Wireless,Accessories,1,195.64,195.64
2024-03-13,Laptop Pro,Accessories,4,1024.77,4099.07
2024-03-13,Office Chair,Accessories,4,1037.76,4151.03
2024-03-13,Wireless Mouse,Accessories,1,344.28,344.28
2024-03-13,Webcam HD,Accessories,2,351.81,703.61
2024-03-13,Webcam HD,Electronics,5,402.38,2011.89
2024-03-13,Standing Desk,Accessories,3,328.83,986.49
2024-03-14,Monitor 4K,Furniture,1,344.01,344.01
2024-03-14,Webcam HD,Accessories,4,1066.82,4267.27
2024-03-14,USB Hub,Accessories,5,590.94,2954.71
2024-03-14,Laptop Pro,Electronics,5,796.43,3982.16
2024-03-14,Office Chair,Electronics,1,689.98,689.98
2024-03-14,Laptop Pro,Electronics,2,460.11,920.23
2024-03-14,Standing Desk,Electronics,3,1195.25,3585.74
2024-03-14,Office Chair,Electronics,2,223.36,446.72
2024-03-14,Laptop Pro,Accessories,1,352.32,352.32
2024-03-14,Headset Wireless,Furniture,5,922.26,4611.3
2024-03-14,Laptop Pro,Furniture,5,888.91,4444.53
2024-03-14,Standing Desk,Accessories,3,922.98,2768.94
2024-03-14,Headset Wireless,Furniture,2,664.67,1329.34
2024-03-14,Standing Desk,Furniture,3,1152.96,3458.88
2024-03-14,Headset Wireless,Electronics,3,144.19,432.57
2024-03-15,Laptop Pro,Accessories,3,1103.09,3309.28
2024-03-15,Headset Wireless,Electronics,3,634.19,1902.56
2024-03-15,Keyboard Mechanical,Furniture,2,311.61,623.21
2024-03-15,Monitor 4K,Electronics,1,1083.55,1083.55
2024-03-15,Standing Desk,Accessories,3,899.79,2699.37
2024-03-15,Monitor 4K,Furniture,3,716.95,2150.85
2024-03-15,Office Chair,Accessories,1,154.53,154.53
2024-03-15,Monitor 4K,Accessories,1,522.27,522.27
2024-03-15,Wireless Mouse,Accessories,2,397.81,795.61
2024-03-15,Standing Desk,Furniture,5,439.95,2199.76
2024-03-15,Monitor 4K,Furniture,3,562.09,1686.27
2024-03-15,Webcam HD,Electronics,4,847.33,3389.3
2024-03-15,Webcam HD,Electronics,5,338.74,1693.69
2024-03-15,Standing Desk,Furniture,1,1155.9,1155.9
2024-03-15,Webcam HD,Electronics,3,191.57,574.7
2024-03-15,Laptop Pro,Electronics,3,325.48,976.45
2024-03-15,Headset Wireless,Accessories,4,310.07,1240.3
2024-03-15,Headset Wireless,Furniture,4,849.92,3399.67
2024-03-15,Laptop Pro,Furniture,3,489.8,1469.39
2024-03-15,Desk Lamp,Electronics,2,488.65,977.3
2024-03-15,Webcam HD,Furniture,5,1085.28,5426.42
2024-03-15,Webcam HD,Furniture,4,964.77,3859.08
2024-03-15,Headset Wireless,Accessories,5,887.29,4436.47
2024-03-15,Standing Desk,Furniture,4,350.55,1402.22
2024-03-15,Office Chair,Accessories,3,664.94,1994.82
2024-03-15,Webcam HD,Furniture,3,879.4,2638.21
2024-03-15,Wireless Mouse,Electronics,3,201.47,604.42
2024-03-15,Keyboard Mechanical,Furniture,1,66.64,66.64
2024-03-16,USB Hub,Accessories,2,648.11,1296.23
2024-03-16,Headset Wireless,Electronics,4,508.42,2033.68
2024-03-16,Wireless Mouse,Furniture,3,266.52,799.55
2024-03-16,Monitor 4K,Electronics,4,520.31,2081.24
2024-03-16,Standing Desk,Electronics,4,303.87,1215.49
2024-03-16,Office Chair,Electronics,1,1055.14,1055.14
2024-03-16,Wireless Mouse,Accessories,5,1084.21,5421.04
2024-03-16,Headset Wireless,Furniture,1,492.6,492.6
2024-03-16,Standing Desk,Electronics,3,814.39,2443.18
2024-03-16,Office Chair,Accessories,4,841.29,3365.16
2024-03-16,Office Chair,Accessories,4,149.08,596.3
2024-03-16,Office Chair,Furniture,2,1074.73,2149.47
2024-03-16,USB Hub,Accessories,1,35.78,35.78
2024-03-16,Wireless Mouse,Electronics,3,122.71,368.13
2024-03-16,Headset Wireless,Accessories,1,52.1,52.1
2024-03-16,Desk Lamp,Accessories,1,710.94,710.94
2024-03-16,Laptop Pro,Furniture,3,727.96,2183.88
2024-03-16,Monitor 4K,Accessories,2,637.8,1275.61
2024-03-16,Monitor 4K,Furniture,4,429.84,1719.35
2024-03-16,Laptop Pro,Accessories,5,1149.01,5745.07
2024-03-16,Wireless Mouse,Accessories,5,1051.83,5259.16
2024-03-16,Wireless Mouse,Electronics,2,224.01,448.03
2024-03-16,Webcam HD,Furniture,5,288.68,1443.4
2024-03-16,Standing Desk,Electronics,3,30.42,91.25
2024-03-16,Monitor 4K,Accessories,5,208.89,1044.46
2024-03-16,Laptop Pro,Electronics,4,485.67,1942.7
2024-03-16,Laptop Pro,Furniture,2,186.7,373.39
2024-03-16,Wireless Mouse,Electronics,3,36.5,109.51
2024-03-16,Desk Lamp,Electronics,2,342.14,684.28
2024-03-16,Office Chair,Electronics,2,517.37,1034.74
2024-03-16,Monitor 4K,Furniture,5,1073.11,5365.54
2024-03-16,Webcam HD,Electronics,1,369.32,369.32
2024-03-16,Laptop Pro,Electronics,2,750.22,1500.44
2024-03-16,Wireless Mouse,Electronics,5,190.05,950.26
2024-03-16,Desk Lamp,Furniture,3,547.85,1643.56
2024-03-16,Webcam HD,Furniture,2,854.63,1709.26
2024-03-16,Headset Wireless,Furniture,2,230.93,461.87
2024-03-16,Keyboard Mechanical,Accessories,3,230.16,690.47
2024-03-16,Monitor 4K,Accessories,3,358.34,1075.02
2024-03-16,Keyboard Mechanical,Furniture,2,552.64,1105.29
2024-03-16,Keyboard Mechanical,Accessories,3,828.05,2484.15
2024-03-16,Standing Desk,Accessories,3,177.84,533.53
2024-03-16,Office Chair,Electronics,2,279.17,558.34
2024-03-17,Monitor 4K,Accessories,5,205.91,1029.53
2024-03-17,Monitor 4K,Furniture,3,1127.68,3383.04
2024-03-17,USB Hub,Electronics,4,1002.55,4010.18
2024-03-17,Office Chair,Furniture,2,760.26,1520.52
2024-03-17,Headset Wireless,Accessories,3,236.23,708.7
2024-03-17,Webcam HD,Electronics,2,405.9,811.8
2024-03-17,Wireless Mouse,Furniture,3,549.81,1649.44
2024-03-17,Laptop Pro,Electronics,5,756.46,3782.29
2024-03-17,Webcam HD,Furniture,3,1144.49,3433.47
2024-03-17,Wireless Mouse,Furniture,4,381.63,1526.53
2024-03-17,Webcam HD,Furniture,2,493.25,986.49
2024-03-17,Standing Desk,Furniture,5,861.87,4309.35
2024-03-17,USB Hub,Accessories,3,315.93,947.78
2024-03-17,Desk Lamp,Furniture,3,764.18,2292.55
2024-03-17,Keyboard Mechanical,Furniture,5,933.8,4669.02
2024-03-17,Laptop Pro,Accessories,4,107.4,429.6
2024-03-17,Standing Desk,Electronics,1,448.75,448.75
2024-03-17,Headset Wireless,Electronics,3,57.36,172.09
2024-03-17,Keyboard Mechanical,Furniture,3,1083.21,3249.64
2024-03-17,Desk Lamp,Accessories,5,562.11,2810.53
2024-03-17,Headset Wireless,Furniture,2,596.14,1192.28
2024-03-17,Headset Wireless,Furniture,1,245.66,245.66
2024-03-17,Keyboard Mechanical,Accessories,3,1048.94,3146.83
2024-03-17,Desk Lamp,Furniture,1,1033.12,1033.12
2024-03-17,Office Chair,Electronics,3,918.15,2754.46
2024-03-17,USB Hub,Electronics,3,364.24,1092.71
2024-03-17,USB Hub,Furniture,2,984.91,1969.81
2024-03-17,Headset Wireless,Electronics,2,1112.17,2224.35
2024-03-17,Standing Desk,Electronics,5,434.25,2171.27
2024-03-17,Wireless Mouse,Furniture,2,272.56,545.13
2024-03-17,Standing Desk,Electronics,3,919.9,2759.7
2024-03-17,Webcam HD,Accessories,4,441.68,1766.73
2024-03-17,Desk Lamp,Accessories,3,230.91,692.73
